(3, 3, 3, 3, 3),1,[-83600, 10000, -8.36]
(3, 3, 3, 3, 3),2,[-83080, 10000, -8.308]
(3, 3, 3, 3, 3),3,[-268110, 10000, -26.811]
(3, 3, 3, 3, 3),4,[-82470, 10000, -8.247]
(3, 3, 3, 3, 3),5,[-268810, 10000, -26.881]
(3, 3, 3, 3, 3),6,[-270625, 10000, -27.0625]
(3, 3, 3, 3, 3),7,[-375415, 10000, -37.5415]
(3, 3, 3, 3, 3),8,[-83870, 10000, -8.387]
(3, 3, 3, 3, 3),9,[-268015, 10000, -26.8015]
(3, 3, 3, 3, 3),10,[-270385, 10000, -27.0385]
(3, 3, 3, 3, 3),11,[-374375, 10000, -37.4375]
(3, 3, 3, 3, 3),12,[-269980, 10000, -26.998]
(3, 3, 3, 3, 3),13,[-373675, 10000, -37.3675]
(3, 3, 3, 3, 3),14,[-372555, 10000, -37.2555]
(3, 3, 3, 3, 3),15,[-393000, 10000, -39.3]
(3, 3, 3, 3, 3),16,[-83590, 10000, -8.359]
(3, 3, 3, 3, 3),17,[-267295, 10000, -26.7295]
(3, 3, 3, 3, 3),18,[-272040, 10000, -27.204]
(3, 3, 3, 3, 3),19,[-373630, 10000, -37.363]
(3, 3, 3, 3, 3),20,[-269530, 10000, -26.953]
(3, 3, 3, 3, 3),21,[-373965, 10000, -37.3965]
(3, 3, 3, 3, 3),22,[-372310, 10000, -37.231]
(3, 3, 3, 3, 3),23,[-390995, 10000, -39.0995]
(3, 3, 3, 3, 3),24,[-271030, 10000, -27.103]
(3, 3, 3, 3, 3),25,[-372160, 10000, -37.216]
(3, 3, 3, 3, 3),26,[-375495, 10000, -37.5495]
(3, 3, 3, 3, 3),27,[-393110, 10000, -39.311]
(3, 3, 3, 3, 3),28,[-375160, 10000, -37.516]
(3, 3, 3, 3, 3),29,[-390710, 10000, -39.071]
(3, 3, 3, 3, 3),30,[-392960, 10000, -39.296]
(3, 3, 3, 3, 3),31,[-406060, 10000, -40.606]
(2, 3, 5, 6, 6),0,[0, 10000, 0.0]
(2, 3, 5, 6, 6),1,[66730, 10000, 6.673]
